transaction_number,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
73384846911,273877,2014-02-03,10,3,3,97,30.555,321.555,4,4,3-10
97988621875,274923,2014-02-03,7,5,3,837,263.655,2774.655,1,3,5-7
69670072494,267594,2014-02-03,9,3,-1,-176,18.48,-194.48,3,3,3-9
75739743151,271426,2014-02-03,10,5,1,1119,117.495,1236.495,4,5,5-10
92912620218,273184,2014-02-03,3,1,1,1034,108.57,1142.57,1,1,1-3
32254231201,274148,2014-02-02,4,1,2,135,28.35,298.35,4,2,1-4
44712169710,268835,2014-02-02,2,6,1,1132,118.86,1250.86,3,4,6-2
11824708239,274999,2014-02-02,1,1,1,1430,150.15,1580.15,1,5,1-1
2308796520,271367,2014-02-02,12,5,1,181,19.005,200.005,1,2,5-12
56705966619,274984,2014-02-02,12,5,4,631,265.02,2789.02,3,4,5-12
54450927619,271534,2014-02-02,1,1,4,172,72.24,760.24,1,5,1-1
11737727324,272392,2014-02-02,8,3,-4,-402,168.84,-1776.84,3,1,3-8
7338933735,271474,2014-02-02,6,5,-4,-173,72.66,-764.66,2,4,5-6
28026773569,268855,2014-02-02,11,5,5,476,249.9,2629.9,3,5,5-11
34115286752,266918,2014-02-02,10,6,-3,-1381,435.015,-4578.015,2,3,6-10
12521530918,269259,2014-02-02,1,4,4,1424,598.08,6294.08,1,5,4-1
27554857220,268635,2014-02-02,3,5,1,705,74.025,779.025,3,2,5-3
23061342609,267265,2014-02-02,2,6,5,1469,771.225,8116.225,2,2,6-2
46014921346,268171,2014-02-02,10,5,2,1275,267.75,2817.75,4,2,5-10
10234543774,268164,2014-02-02,1,4,4,526,220.92,2324.92,3,5,4-1
58350344910,266820,2014-02-02,10,6,1,447,46.935,493.935,4,5,6-10
84926678995,267489,2014-02-02,3,2,2,354,74.34,782.34,3,5,2-3
79846979351,270050,2014-02-02,12,5,5,197,103.425,1088.425,1,2,5-12
87197016917,268736,2014-02-02,8,3,-4,-461,193.62,-2037.62,4,5,3-8
52287442334,270213,2014-02-01,3,1,1,834,87.57,921.57,3,1,1-3
2547329505,271176,2014-02-01,3,1,-5,-1428,749.7,-7889.7,2,4,1-3
32636903929,270875,2014-02-01,10,3,2,316,66.36,698.36,1,1,3-10
60097466271,273973,2014-02-01,7,5,-5,-859,450.975,-4745.975,4,4,5-7
11640587371,274653,2014-02-01,5,3,1,978,102.69,1080.69,1,1,3-5
1061032496,272607,2014-02-01,9,3,5,924,485.1,5105.1,3,2,3-9
13196430748,268847,2014-02-01,2,6,-5,-1444,758.1,-7978.1,3,4,6-2
23986203278,271986,2014-02-01,9,3,3,1128,355.32,3739.32,1,4,3-9
77992614666,267734,2014-02-01,4,2,4,1124,472.08,4968.08,1,5,2-4
95849732397,271328,2014-02-01,4,1,2,841,176.61,1858.61,3,4,1-4
82379417230,269090,2014-02-01,1,1,1,615,64.575,679.575,4,5,1-1
82547296361,267651,2014-02-01,2,6,5,737,386.925,4071.925,3,1,6-2
92368680425,273271,2014-02-01,10,6,4,775,325.5,3425.5,3,2,6-10
76021787833,269476,2014-02-01,4,1,2,418,87.78,923.78,1,1,1-4
99362089069,272675,2014-02-01,2,6,4,1168,490.56,5162.56,1,2,6-2
85730195332,271596,2014-02-01,9,3,4,549,230.58,2426.58,1,5,3-9
16390149843,274799,2014-01-31,12,6,5,1476,774.9,8154.9,3,5,6-12
61655584546,274587,2014-01-31,6,5,4,461,193.62,2037.62,4,5,5-6
60138593216,270888,2014-01-31,4,4,3,827,260.505,2741.505,1,5,4-4
12315701321,268516,2014-01-31,7,5,3,762,240.03,2526.03,1,1,5-7
37900856424,272463,2014-01-31,4,3,4,1224,514.08,5410.08,3,5,3-4
33656527085,273167,2014-01-31,4,4,2,1085,227.85,2397.85,1,1,4-4
22826695874,270949,2014-01-31,1,1,4,1481,622.02,6546.02,1,3,1-1
54552813204,271974,2014-01-31,10,3,5,1141,599.025,6304.025,1,4,3-10
6472413088,272105,2014-01-31,11,6,2,476,99.96,1051.96,1,2,6-11
58623171425,269732,2014-01-31,2,6,3,461,145.215,1528.215,2,3,6-2
53323992234,273271,2014-01-31,3,1,5,376,197.4,2077.4,2,2,1-3
27205845162,267858,2014-01-31,7,5,4,1145,480.9,5060.9,1,1,5-7
80295560781,274331,2014-01-31,6,5,4,147,61.74,649.74,3,3,5-6
66476158995,270580,2014-01-31,4,3,4,1472,618.24,6506.24,2,4,3-4
79213950689,268047,2014-01-31,12,5,5,1290,677.25,7127.25,1,2,5-12
67548143862,272515,2014-01-31,1,4,2,586,123.06,1295.06,3,4,4-1
65391787776,268050,2014-01-31,1,2,3,686,216.09,2274.09,1,2,2-1
77398776562,270526,2014-01-31,2,6,-4,-858,360.36,-3792.36,4,4,6-2
92879441377,270678,2014-01-31,4,4,1,544,57.12,601.12,1,4,4-4
97019027374,267702,2014-01-31,12,5,2,681,143.01,1505.01,2,1,5-12
2547329505,271176,2014-01-30,3,1,5,1428,749.7,7889.7,2,1,1-3
57678857295,270633,2014-01-30,1,2,2,497,104.37,1098.37,3,2,2-1
58232578746,271758,2014-01-30,1,4,2,592,124.32,1308.32,3,1,4-1
21274376720,273590,2014-01-30,3,5,5,109,57.225,602.225,2,1,5-3
41925796707,268548,2014-01-30,12,6,-2,-615,129.15,-1359.15,2,4,6-12
1657099167,270780,2014-01-30,10,5,2,389,81.69,859.69,2,4,5-10
34629693730,272996,2014-01-30,11,5,5,969,508.725,5353.725,2,5,5-11
58390178469,275082,2014-01-30,4,3,1,1098,115.29,1213.29,3,2,3-4
44443398067,266974,2014-01-30,3,1,-1,-484,50.82,-534.82,4,5,1-3
79276691171,273703,2014-01-30,10,6,3,895,281.925,2966.925,1,3,6-10
94902984271,270831,2014-01-30,8,3,-5,-1221,641.025,-6746.025,4,5,3-8
86716056028,268479,2014-01-30,6,5,2,491,103.11,1085.11,3,4,5-6
91119052519,270293,2014-01-30,4,3,4,1375,577.5,6077.5,2,5,3-4
77398776562,270526,2014-01-30,2,6,4,858,360.36,3792.36,4,4,6-2
71940489641,269392,2014-01-30,7,5,4,281,118.02,1242.02,1,1,5-7
87197016917,268736,2014-01-30,8,3,4,461,193.62,2037.62,4,2,3-8
69670072494,267594,2014-01-30,9,3,1,176,18.48,194.48,3,5,3-9
92449967953,270839,2014-01-30,12,6,1,285,29.925,314.925,2,3,6-12
64764218477,268790,2014-01-30,3,1,5,848,445.2,4685.2,1,1,1-3
68543654749,272529,2014-01-30,6,5,1,331,34.755,365.755,3,1,5-6
8172983400,271972,2014-01-29,4,3,2,583,122.43,1288.43,2,5,3-4
7338933735,271474,2014-01-29,6,5,4,173,72.66,764.66,2,3,5-6
36807187754,275075,2014-01-29,1,2,5,713,374.325,3939.325,1,3,2-1
54292751087,271567,2014-01-29,4,4,1,778,81.69,859.69,3,3,4-4
58625169841,273386,2014-01-29,6,5,2,511,107.31,1129.31,3,2,5-6
37626170750,271304,2014-01-29,9,3,1,769,80.745,849.745,1,1,3-9
39666063873,273509,2014-01-29,4,4,4,516,216.72,2280.72,2,1,4-4
25599059324,267547,2014-01-29,1,4,3,1023,322.245,3391.245,1,4,4-1
34360043512,271858,2014-01-29,10,5,1,1046,109.83,1155.83,1,3,5-10
21647178150,274923,2014-01-29,7,5,5,812,426.3,4486.3,4,1,5-7
15889392076,269831,2014-01-29,6,5,3,822,258.93,2724.93,2,3,5-6
49989506732,271833,2014-01-29,9,3,1,756,79.38,835.38,1,1,3-9
6817548315,268266,2014-01-29,11,5,1,1132,118.86,1250.86,2,3,5-11
23926337037,269780,2014-01-29,4,2,2,1392,292.32,3076.32,1,2,2-4
17471192489,271500,2014-01-29,4,4,4,526,220.92,2324.92,2,1,4-4
65582112405,267243,2014-01-29,1,1,3,1259,396.585,4173.585,1,4,1-1
79594896765,274756,2014-01-29,3,1,3,269,84.735,891.735,4,3,1-3
84097282175,269273,2014-01-29,1,2,3,1207,380.205,4001.205,1,2,2-1
89609082257,266993,2014-01-29,9,3,2,1245,261.45,2751.45,2,2,3-9
94244420943,271294,2014-01-29,3,5,5,810,425.25,4475.25,1,4,5-3
83345972260,267740,2014-01-29,12,5,-3,-133,41.895,-440.895,3,1,5-12
74045977498,268998,2014-01-29,11,5,1,814,85.47,899.47,4,3,5-11
79699211411,272286,2014-01-29,10,6,1,763,80.115,843.115,3,1,6-10
85527129080,271161,2014-01-29,12,5,4,983,412.86,4344.86,2,4,5-12
88864598282,268992,2014-01-29,11,6,-2,-615,129.15,-1359.15,1,5,6-11
78612992935,268810,2014-01-29,1,1,-5,-407,213.675,-2248.675,1,2,1-1
64939234724,270240,2014-01-29,1,1,4,644,270.48,2846.48,1,1,1-1
59944705244,274739,2014-01-28,10,6,5,1440,756.0,7956.0,3,1,6-10
4535841537,271224,2014-01-28,1,4,5,1306,685.65,7215.65,2,1,4-1
46741038644,273026,2014-01-28,7,5,5,1163,610.575,6425.575,3,2,5-7
29893265549,267656,2014-01-28,4,4,-3,-962,303.03,-3189.03,3,1,4-4
33802822011,269612,2014-01-28,8,3,-2,-299,62.79,-660.79,1,2,3-8
54640842539,270036,2014-01-28,3,1,5,428,224.7,2364.7,1,5,1-3
58703900633,270106,2014-01-28,2,6,5,1048,550.2,5790.2,1,4,6-2
50475842661,268099,2014-01-28,4,1,2,1171,245.91,2587.91,1,1,1-4
61822316053,274408,2014-01-28,7,5,4,1382,580.44,6108.44,4,1,5-7
10514896400,267909,2014-01-28,11,6,5,1190,624.75,6574.75,1,4,6-11
37053723982,267912,2014-01-28,7,5,3,1021,321.615,3384.615,4,4,5-7
20069075349,267771,2014-01-28,12,5,-5,-416,218.4,-2298.4,3,4,5-12
64030190529,269524,2014-01-28,1,4,5,525,275.625,2900.625,1,4,4-1
98359405385,274331,2014-01-28,3,5,4,1314,551.88,5807.88,3,2,5-3
99564160197,275204,2014-01-28,2,6,5,868,455.7,4795.7,3,3,6-2
82925613862,274728,2014-01-28,4,2,5,450,236.25,2486.25,1,2,2-4
88066189956,269413,2014-01-28,1,4,5,661,347.025,3652.025,3,1,4-1
78915377743,272556,2014-01-28,6,5,5,98,51.45,541.45,1,1,5-6
79991586084,268211,2014-01-28,1,1,5,540,283.5,2983.5,4,4,1-1
98158207065,269820,2014-01-28,4,2,5,544,285.6,3005.6,1,3,2-4
78612992935,268810,2014-01-28,1,1,5,407,213.675,2248.675,1,5,1-1
66769817332,267828,2014-01-28,3,1,5,100,52.5,552.5,2,1,1-3
91391624776,273831,2014-01-28,6,5,1,775,81.375,856.375,2,1,5-6
7640943042,271283,2014-01-27,1,1,1,1331,139.755,1470.755,3,4,1-1
23848726298,272574,2014-01-27,10,6,5,1350,708.75,7458.75,4,1,6-10
22618767602,272534,2014-01-27,4,4,3,519,163.485,1720.485,1,5,4-4
20069075349,267771,2014-01-27,12,5,5,416,218.4,2298.4,3,3,5-12
20315433060,270239,2014-01-27,12,5,5,1218,639.45,6729.45,2,1,5-12
59928033888,274208,2014-01-27,4,1,-4,-452,189.84,-1997.84,4,3,1-4
17601062724,268679,2014-01-27,1,4,4,927,389.34,4097.34,2,1,4-1
34115286752,266918,2014-01-27,10,6,3,1381,435.015,4578.015,2,3,6-10
59826856100,274751,2014-01-27,11,6,3,566,178.29,1876.29,1,1,6-11
18147222234,269376,2014-01-27,10,5,3,693,218.295,2297.295,1,4,5-10
42212433680,272313,2014-01-27,3,1,1,663,69.615,732.615,3,2,1-3
96412556748,269841,2014-01-27,10,3,3,394,124.11,1306.11,4,2,3-10
75569039317,274952,2014-01-27,7,5,5,483,253.575,2668.575,2,2,5-7
74772078732,271683,2014-01-27,5,3,1,798,83.79,881.79,1,3,3-5
94902984271,270831,2014-01-27,8,3,5,1221,641.025,6746.025,4,4,3-8
94988741280,267488,2014-01-27,3,1,3,382,120.33,1266.33,4,5,1-3
96223637288,273924,2014-01-27,8,3,2,632,132.72,1396.72,1,1,3-8
89939456523,268996,2014-01-27,1,1,1,1103,115.815,1218.815,1,1,1-1
72411019568,271905,2014-01-27,3,1,5,1173,615.825,6480.825,4,5,1-3
19240720162,272940,2014-01-26,9,3,3,1203,378.945,3987.945,3,1,3-9
11878870074,268819,2014-01-26,10,5,-4,-1486,624.12,-6568.12,1,4,5-10
10305033839,270350,2014-01-26,3,1,1,275,28.875,303.875,2,1,1-3
21803484383,267991,2014-01-26,11,6,5,932,489.3,5149.3,3,5,6-11
36956954883,271381,2014-01-26,10,5,1,374,39.27,413.27,1,4,5-10
54108507229,270399,2014-01-26,4,2,-2,-838,175.98,-1851.98,3,5,2-4
38807835117,269786,2014-01-26,7,5,5,245,128.625,1353.625,4,5,5-7
12905992307,267094,2014-01-26,5,3,1,1449,152.145,1601.145,1,5,3-5
13196430748,268847,2014-01-26,2,6,5,1444,758.1,7978.1,3,4,6-2
42789741259,266853,2014-01-26,1,1,2,1152,241.92,2545.92,3,3,1-1
35964342169,271769,2014-01-26,1,1,4,642,269.64,2837.64,2,2,1-1
10692392213,275022,2014-01-26,4,4,2,1335,280.35,2950.35,1,3,4-4
70176609703,272656,2014-01-26,5,3,4,826,346.92,3650.92,1,3,3-5
64562440096,270706,2014-01-26,3,5,2,265,55.65,585.65,2,3,5-3
86449661887,268352,2014-01-26,10,3,4,1082,454.44,4782.44,1,2,3-10
99264354202,275246,2014-01-26,4,3,4,191,80.22,844.22,1,1,3-4
44616875326,271937,2014-01-25,4,1,3,121,38.115,401.115,2,2,1-4
60097466271,273973,2014-01-25,7,5,5,859,450.975,4745.975,4,2,5-7
29734254814,274428,2014-01-25,9,3,4,1186,498.12,5242.12,1,5,3-9
29982163778,272482,2014-01-25,1,1,3,1499,472.185,4969.185,1,3,1-1
44442512915,274706,2014-01-25,10,3,2,1054,221.34,2329.34,2,3,3-10
21682231729,275117,2014-01-25,3,2,3,1459,459.585,4836.585,3,1,2-3
12773478634,267594,2014-01-25,10,6,3,847,266.805,2807.805,1,4,6-10
52486968694,267174,2014-01-25,11,5,-3,-654,206.01,-2168.01,1,5,5-11
60959622239,271586,2014-01-25,5,3,3,114,35.91,377.91,1,5,3-5
18418145766,273798,2014-01-25,4,3,3,1289,406.035,4273.035,1,5,3-4
46821950214,270938,2014-01-25,4,4,5,1057,554.925,5839.925,1,2,4-4
25389989724,274955,2014-01-25,4,2,1,1145,120.225,1265.225,4,1,2-4
29893265549,267656,2014-01-25,4,4,3,962,303.03,3189.03,3,4,4-4
26839685633,274525,2014-01-25,9,3,5,739,387.975,4082.975,1,2,3-9
27440436952,274978,2014-01-25,3,2,4,1100,462.0,4862.0,2,5,2-3
2725756218,267420,2014-01-25,4,2,4,506,212.52,2236.52,1,1,2-4
28610637168,273835,2014-01-25,10,6,5,1402,736.05,7746.05,4,3,6-10
89337750703,270020,2014-01-25,7,5,2,1323,277.83,2923.83,1,3,5-7
78090081104,267999,2014-01-25,4,2,3,302,95.13,1001.13,1,2,2-4
33864744767,275136,2014-01-24,2,6,1,311,32.655,343.655,3,3,6-2
58670851794,275069,2014-01-24,1,2,5,1318,691.95,7281.95,1,2,2-1
44443398067,266974,2014-01-24,3,1,1,484,50.82,534.82,4,3,1-3
17092832093,272837,2014-01-24,10,6,2,532,111.72,1175.72,1,2,6-10
37463585958,268487,2014-01-24,3,1,3,526,165.69,1743.69,2,5,1-3
14344968345,268027,2014-01-24,3,2,3,1220,384.3,4044.3,1,4,2-3
31630777702,269173,2014-01-24,3,5,3,942,296.73,3122.73,3,3,5-3
9885900126,274364,2014-01-24,7,5,3,1025,322.875,3397.875,1,1,5-7
55612634884,270400,2014-01-24,4,4,2,184,38.64,406.64,1,2,4-4
49387359321,269964,2014-01-24,4,2,2,1329,279.09,2937.09,2,3,2-4
35775731627,272659,2014-01-24,10,3,3,907,285.705,3006.705,1,5,3-10
19169459284,274428,2014-01-24,4,3,3,610,192.15,2022.15,3,1,3-4
55756440116,274621,2014-01-24,4,1,1,1336,140.28,1476.28,1,4,1-4
47374867028,273703,2014-01-24,3,2,-1,-601,63.105,-664.105,3,2,2-3
19360494687,273913,2014-01-24,2,6,5,1229,645.225,6790.225,2,5,6-2
33249592128,274747,2014-01-24,10,5,2,1404,294.84,3102.84,1,1,5-10
33410130471,271768,2014-01-24,4,1,2,506,106.26,1118.26,1,2,1-4
24556668524,268054,2014-01-24,1,4,4,176,73.92,777.92,4,2,4-1
77367382435,269890,2014-01-24,4,3,5,1218,639.45,6729.45,1,5,3-4
86420605962,271448,2014-01-24,4,4,-5,-191,100.275,-1055.275,1,5,4-4
76600689323,269873,2014-01-24,4,1,5,1066,559.65,5889.65,2,1,1-4
88864598282,268992,2014-01-24,11,6,2,615,129.15,1359.15,1,3,6-11
85020078260,267450,2014-01-24,1,4,2,615,129.15,1359.15,1,1,4-1
26783246066,272144,2014-01-23,1,4,-5,-513,269.325,-2834.325,1,4,4-1
11737727324,272392,2014-01-23,8,3,4,402,168.84,1776.84,3,2,3-8
33563154343,271910,2014-01-23,4,3,4,114,47.88,503.88,1,5,3-4
16190005315,267164,2014-01-23,7,5,5,1059,555.975,5850.975,1,4,5-7
15574931134,274727,2014-01-23,12,6,3,131,41.265,434.265,3,1,6-12
33430226218,270253,2014-01-23,7,5,4,1172,492.24,5180.24,4,2,5-7
37224632962,267075,2014-01-23,10,5,1,203,21.315,224.315,1,3,5-10
61033643931,272142,2014-01-23,1,4,1,1134,119.07,1253.07,1,1,4-1
40381437305,271490,2014-01-23,12,5,2,1374,288.54,3036.54,1,5,5-12
27926544340,273095,2014-01-23,11,5,4,170,71.4,751.4,3,5,5-11
11163686220,268526,2014-01-23,4,1,4,274,115.08,1211.08,4,2,1-4
62529430460,271110,2014-01-23,4,2,1,1473,154.665,1627.665,1,2,2-4
37148079131,272549,2014-01-23,11,5,3,102,32.13,338.13,1,5,5-11
32435995107,268151,2014-01-23,4,4,1,998,104.79,1102.79,2,1,4-4
11878870074,268819,2014-01-23,10,5,4,1486,624.12,6568.12,1,1,5-10
18636776870,270815,2014-01-23,4,3,3,485,152.775,1607.775,3,3,3-4
49021386204,272336,2014-01-23,1,4,4,289,121.38,1277.38,1,1,4-1
38689615979,271470,2014-01-23,1,4,1,241,25.305,266.305,1,2,4-1
13139143488,267753,2014-01-23,4,4,2,330,69.3,729.3,1,5,4-4
79839369986,273511,2014-01-23,4,2,3,633,199.395,2098.395,2,5,2-4
95667633915,273251,2014-01-23,6,5,2,360,75.6,795.6,3,1,5-6
83345972260,267740,2014-01-23,12,5,3,133,41.895,440.895,3,4,5-12
94398471140,271266,2014-01-23,6,5,4,937,393.54,4141.54,3,2,5-6
87995244431,268335,2014-01-23,12,5,4,484,203.28,2139.28,1,2,5-12
84059330192,272508,2014-01-23,1,2,2,272,57.12,601.12,3,1,2-1
2976029181,272757,2014-01-22,10,6,4,1038,435.96,4587.96,3,4,6-10
20984054103,274662,2014-01-22,2,6,2,333,69.93,735.93,1,1,6-2
54060100870,269193,2014-01-22,10,5,5,482,253.05,2663.05,4,4,5-10
12512192994,268020,2014-01-22,11,6,-3,-558,175.77,-1849.77,4,1,6-11
56109773285,272973,2014-01-22,4,3,2,1158,243.18,2559.18,2,4,3-4
50689573502,275131,2014-01-22,6,5,4,1284,539.28,5675.28,2,4,5-6
10365831379,272915,2014-01-22,8,3,1,1442,151.41,1593.41,1,3,3-8
17122455708,274150,2014-01-22,10,3,1,890,93.45,983.45,1,3,3-10
11698340645,268565,2014-01-22,7,5,4,295,123.9,1303.9,1,5,5-7
53052041278,271026,2014-01-22,12,6,1,194,20.37,214.37,1,1,6-12
8173671453,269577,2014-01-22,12,5,4,755,317.1,3337.1,4,3,5-12
53259113714,270873,2014-01-22,11,5,-3,-394,124.11,-1306.11,1,4,5-11
9142142278,275210,2014-01-22,11,6,2,1109,232.89,2450.89,1,2,6-11
47153065619,271075,2014-01-22,5,3,2,998,209.58,2205.58,1,5,3-5
45590940309,275210,2014-01-22,10,6,5,259,135.975,1430.975,1,1,6-10
28713631539,273896,2014-01-22,10,5,1,202,21.21,223.21,3,3,5-10
35367845543,268467,2014-01-22,4,1,2,898,188.58,1984.58,1,3,1-4
25344072305,272312,2014-01-22,4,4,5,239,125.475,1320.475,4,1,4-4
36910325287,271357,2014-01-22,3,5,1,469,49.245,518.245,1,2,5-3
37989913782,272103,2014-01-22,4,2,4,153,64.26,676.26,1,3,2-4
85045362602,274187,2014-01-22,4,2,-1,-362,38.01,-400.01,1,1,2-4
82832776699,267511,2014-01-22,5,3,4,1220,512.4,5392.4,3,5,3-5
90798971378,267304,2014-01-22,5,3,1,1132,118.86,1250.86,2,1,3-5
33802822011,269612,2014-01-21,8,3,2,299,62.79,660.79,1,5,3-8
14676568049,272414,2014-01-21,4,2,2,982,206.22,2170.22,3,3,2-4
41501757047,273043,2014-01-21,2,6,2,866,181.86,1913.86,4,2,6-2
36447947366,275064,2014-01-21,4,2,1,838,87.99,925.99,4,3,2-4
41925796707,268548,2014-01-21,12,6,2,615,129.15,1359.15,2,1,6-12
61322553703,269246,2014-01-21,4,3,3,779,245.385,2582.385,1,1,3-4
13363700256,274301,2014-01-21,10,5,2,367,77.07,811.07,2,1,5-10
10371747594,268898,2014-01-21,1,1,2,1381,290.01,3052.01,2,1,1-1
40225595567,274277,2014-01-21,3,5,2,1243,261.03,2747.03,4,5,5-3
52040034081,271250,2014-01-21,8,3,4,1372,576.24,6064.24,4,4,3-8
19354686316,268160,2014-01-21,1,2,-2,-238,49.98,-525.98,1,2,2-1
25193314348,268878,2014-01-21,11,6,4,794,333.48,3509.48,2,1,6-11
85045362602,274187,2014-01-21,4,2,1,362,38.01,400.01,1,4,2-4
67175706538,273009,2014-01-21,9,3,1,743,78.015,821.015,1,5,3-9
89964793494,271992,2014-01-21,9,3,2,1122,235.62,2479.62,2,1,3-9
99495311539,267058,2014-01-21,12,5,2,1333,279.93,2945.93,2,4,5-12
94404065446,271648,2014-01-21,3,1,5,480,252.0,2652.0,1,1,1-3
73932997829,271944,2014-01-21,3,5,2,415,87.15,917.15,3,1,5-3
30591818256,269476,2014-01-20,10,6,3,768,241.92,2545.92,2,5,6-10
13280641573,271158,2014-01-20,5,3,1,1427,149.835,1576.835,4,4,3-5
52928040988,270413,2014-01-20,1,1,3,720,226.8,2386.8,2,3,1-1
52486968694,267174,2014-01-20,11,5,3,654,206.01,2168.01,1,3,5-11
47961948291,272501,2014-01-20,10,5,4,959,402.78,4238.78,1,2,5-10
24239282066,269117,2014-01-20,8,3,5,1304,684.6,7204.6,1,5,3-8
18651559499,268923,2014-01-20,5,3,4,314,131.88,1387.88,3,1,3-5
14363773577,271430,2014-01-20,9,3,5,1309,687.225,7232.225,3,4,3-9
194354511,273731,2014-01-20,7,5,4,551,231.42,2435.42,4,3,5-7
53741413904,270667,2014-01-20,1,4,3,1336,420.84,4428.84,2,1,4-1
59928033888,274208,2014-01-20,4,1,4,452,189.84,1997.84,4,4,1-4
6562859200,272924,2014-01-20,10,6,2,262,55.02,579.02,3,3,6-10
35061312450,273094,2014-01-20,3,5,1,1271,133.455,1404.455,3,5,5-3
12307763348,270470,2014-01-20,1,2,2,188,39.48,415.48,2,2,2-1
38970583901,271601,2014-01-20,4,4,3,351,110.565,1163.565,1,3,4-4
67882262574,274733,2014-01-20,4,1,2,113,23.73,249.73,3,2,1-4
79947059704,272795,2014-01-20,2,6,5,224,117.6,1237.6,3,4,6-2
66124636799,273293,2014-01-20,4,1,1,881,92.505,973.505,1,5,1-4
86063855827,271280,2014-01-20,3,1,4,733,307.86,3239.86,3,3,1-3
80432511156,275215,2014-01-20,3,5,-4,-1303,547.26,-5759.26,3,2,5-3
64609703707,275020,2014-01-20,4,3,2,285,59.85,629.85,1,4,3-4
93700052775,267439,2014-01-20,4,1,-2,-1088,228.48,-2404.48,4,4,1-4
68472393297,269372,2014-01-20,5,3,3,1168,367.92,3871.92,1,5,3-5
84075235669,266813,2014-01-20,12,6,1,939,98.595,1037.595,3,1,6-12
15471338299,274223,2014-01-19,10,3,4,1042,437.64,4605.64,3,4,3-10
31036369160,272328,2014-01-19,11,6,1,549,57.645,606.645,4,2,6-11
59743796727,268744,2014-01-19,1,4,2,1251,262.71,2764.71,1,4,4-1
12909403562,271971,2014-01-19,8,3,1,1490,156.45,1646.45,3,4,3-8
16935577825,267500,2014-01-19,9,3,-4,-1035,434.7,-4574.7,4,3,3-9
10870253111,270265,2014-01-19,1,1,-2,-308,64.68,-680.68,2,4,1-1
61147640427,273536,2014-01-19,12,6,5,1123,589.575,6204.575,4,2,6-12
42044278459,270221,2014-01-19,1,1,5,945,496.125,5221.125,3,2,1-1
35424259083,273791,2014-01-19,5,3,3,801,252.315,2655.315,3,2,3-5
6719597689,266975,2014-01-19,7,5,5,1386,727.65,7657.65,1,1,5-7
5292050908,268919,2014-01-19,11,5,-5,-552,289.8,-3049.8,3,5,5-11
13805682193,271565,2014-01-19,5,3,2,210,44.1,464.1,1,5,3-5
28181230250,268740,2014-01-19,3,5,-2,-352,73.92,-777.92,1,1,5-3
64361664826,267343,2014-01-19,6,5,4,719,301.98,3177.98,3,5,5-6
85168109909,267105,2014-01-19,2,6,2,813,170.73,1796.73,3,2,6-2
84266555223,271281,2014-01-19,2,6,1,1480,155.4,1635.4,1,5,6-2
81060188021,270740,2014-01-19,4,1,1,521,54.705,575.705,2,3,1-4
67271078642,269927,2014-01-19,6,5,2,1014,212.94,2240.94,3,3,5-6
95587093233,275058,2014-01-19,4,1,1,442,46.41,488.41,1,1,1-4
63867464622,267301,2014-01-19,9,3,5,998,523.95,5513.95,1,3,3-9
63353407646,268530,2014-01-19,8,3,4,386,162.12,1706.12,3,5,3-8
50589571177,269593,2014-01-18,1,4,5,904,474.6,4994.6,1,1,4-1
39911702084,269757,2014-01-18,7,5,1,1064,111.72,1175.72,1,2,5-7
9977531815,267001,2014-01-18,11,5,3,1414,445.41,4687.41,3,3,5-11
26523682313,266841,2014-01-18,3,5,3,799,251.685,2648.685,1,3,5-3
24224454143,270762,2014-01-18,5,3,2,1365,286.65,3016.65,1,2,3-5
30333785724,271833,2014-01-18,5,3,5,1411,740.775,7795.775,1,2,3-5
54108507229,270399,2014-01-18,4,2,2,838,175.98,1851.98,3,1,2-4
11183926745,274814,2014-01-18,10,3,5,248,130.2,1370.2,3,5,3-10
1025103859,267669,2014-01-18,11,5,2,333,69.93,735.93,4,1,5-11
34199782246,271036,2014-01-18,3,1,2,801,168.21,1770.21,2,1,1-3
49916924033,274991,2014-01-18,7,5,3,527,166.005,1747.005,3,5,5-7
38874207965,273397,2014-01-18,3,2,2,1024,215.04,2263.04,1,5,2-3
47557686385,273983,2014-01-18,11,6,4,188,78.96,830.96,1,1,6-11
41081680000,274569,2014-01-18,11,5,5,251,131.775,1386.775,1,2,5-11
6892537928,274689,2014-01-18,7,5,2,261,54.81,576.81,1,1,5-7
88630153830,269216,2014-01-18,5,3,1,474,49.77,523.77,1,1,3-5
88772483334,272423,2014-01-18,7,5,1,213,22.365,235.365,1,3,5-7
91319014001,273787,2014-01-18,5,3,-4,-815,342.3,-3602.3,1,3,3-5
80432511156,275215,2014-01-18,3,5,4,1303,547.26,5759.26,3,5,5-3
82125960026,270494,2014-01-18,3,1,4,1174,493.08,5189.08,2,1,1-3
66776704623,271959,2014-01-18,1,2,3,764,240.66,2532.66,3,2,2-1
42637991442,271357,2014-01-17,4,1,4,1412,593.04,6241.04,1,5,1-4
61071870937,270908,2014-01-17,6,5,5,1158,607.95,6397.95,2,5,5-6
3234902312,272326,2014-01-17,1,4,1,1312,137.76,1449.76,1,1,4-1
42926108570,271429,2014-01-17,10,3,4,1404,589.68,6205.68,1,4,3-10
26809253226,271101,2014-01-17,10,6,4,208,87.36,919.36,1,3,6-10
46462250705,270680,2014-01-17,11,6,1,1233,129.465,1362.465,1,3,6-11
