transaction_number,transaction_type,id_customer,transaction_date,id_subcategory,id_category,quantity,rate,tax,total_amount,id_store_type,id_store,id_product_category
6194846096,P,270044,2014-02-03,8,3,5,309,162.225,1707.225,4,2,3-8
40128462174,P,273020,2014-02-03,1,2,2,1362,286.02,3010.02,1,2,2-1
46405253470,P,271583,2014-02-03,6,5,3,509,160.335,1687.335,1,5,5-6
41630872980,P,269697,2014-02-03,8,3,5,1163,610.575,6425.575,2,5,3-8
17188218954,P,274479,2014-02-03,3,2,2,501,105.21,1107.21,4,5,2-3
15299506861,P,274982,2014-02-03,11,5,1,548,57.54,605.54,1,1,5-11
39269527891,P,274811,2014-02-03,4,3,5,1376,722.4,7602.4,1,5,3-4
4144418176,P,274554,2014-02-03,11,5,4,995,417.9,4397.9,1,1,5-11
39331157930,P,273081,2014-02-03,8,3,3,905,285.075,3000.075,1,5,3-8
4295223327,P,272031,2014-02-03,9,3,4,527,221.34,2329.34,4,3,3-9
92456150942,P,267489,2014-02-03,1,1,4,587,246.54,2594.54,2,3,1-1
91386723763,P,269188,2014-02-03,8,3,3,736,231.84,2439.84,2,3,3-8
69697587133,P,267045,2014-02-03,6,5,5,467,245.175,2580.175,1,4,5-6
96260208601,P,271379,2014-02-03,1,2,4,221,92.82,976.82,3,5,2-1
74761759329,P,267464,2014-02-03,4,2,1,930,97.65,1027.65,2,2,2-4
84097282175,R,269273,2014-02-03,1,2,-3,-1207,380.205,-4001.205,1,4,2-1
73384846911,P,273877,2014-02-03,10,3,3,97,30.555,321.555,4,4,3-10
97988621875,P,274923,2014-02-03,7,5,3,837,263.655,2774.655,1,3,5-7
69670072494,R,267594,2014-02-03,9,3,-1,-176,18.48,-194.48,3,3,3-9
75739743151,P,271426,2014-02-03,10,5,1,1119,117.495,1236.495,4,5,5-10
92912620218,P,273184,2014-02-03,3,1,1,1034,108.57,1142.57,1,1,1-3
32254231201,P,274148,2014-02-02,4,1,2,135,28.35,298.35,4,2,1-4
44712169710,P,268835,2014-02-02,2,6,1,1132,118.86,1250.86,3,4,6-2
11824708239,P,274999,2014-02-02,1,1,1,1430,150.15,1580.15,1,5,1-1
2308796520,P,271367,2014-02-02,12,5,1,181,19.005,200.005,1,2,5-12
56705966619,P,274984,2014-02-02,12,5,4,631,265.02,2789.02,3,4,5-12
54450927619,P,271534,2014-02-02,1,1,4,172,72.24,760.24,1,5,1-1
11737727324,R,272392,2014-02-02,8,3,-4,-402,168.84,-1776.84,3,1,3-8
7338933735,R,271474,2014-02-02,6,5,-4,-173,72.66,-764.66,2,4,5-6
28026773569,P,268855,2014-02-02,11,5,5,476,249.9,2629.9,3,5,5-11
34115286752,R,266918,2014-02-02,10,6,-3,-1381,435.015,-4578.015,2,3,6-10
12521530918,P,269259,2014-02-02,1,4,4,1424,598.08,6294.08,1,5,4-1
27554857220,P,268635,2014-02-02,3,5,1,705,74.025,779.025,3,2,5-3
23061342609,P,267265,2014-02-02,2,6,5,1469,771.225,8116.225,2,2,6-2
46014921346,P,268171,2014-02-02,10,5,2,1275,267.75,2817.75,4,2,5-10
10234543774,P,268164,2014-02-02,1,4,4,526,220.92,2324.92,3,5,4-1
58350344910,P,266820,2014-02-02,10,6,1,447,46.935,493.935,4,5,6-10
84926678995,P,267489,2014-02-02,3,2,2,354,74.34,782.34,3,5,2-3
79846979351,P,270050,2014-02-02,12,5,5,197,103.425,1088.425,1,2,5-12
87197016917,R,268736,2014-02-02,8,3,-4,-461,193.62,-2037.62,4,5,3-8
52287442334,P,270213,2014-02-01,3,1,1,834,87.57,921.57,3,1,1-3
2547329505,R,271176,2014-02-01,3,1,-5,-1428,749.7,-7889.7,2,4,1-3
32636903929,P,270875,2014-02-01,10,3,2,316,66.36,698.36,1,1,3-10
60097466271,R,273973,2014-02-01,7,5,-5,-859,450.975,-4745.975,4,4,5-7
11640587371,P,274653,2014-02-01,5,3,1,978,102.69,1080.69,1,1,3-5
1061032496,P,272607,2014-02-01,9,3,5,924,485.1,5105.1,3,2,3-9
13196430748,R,268847,2014-02-01,2,6,-5,-1444,758.1,-7978.1,3,4,6-2
23986203278,P,271986,2014-02-01,9,3,3,1128,355.32,3739.32,1,4,3-9
77992614666,P,267734,2014-02-01,4,2,4,1124,472.08,4968.08,1,5,2-4
95849732397,P,271328,2014-02-01,4,1,2,841,176.61,1858.61,3,4,1-4
82379417230,P,269090,2014-02-01,1,1,1,615,64.575,679.575,4,5,1-1
82547296361,P,267651,2014-02-01,2,6,5,737,386.925,4071.925,3,1,6-2
92368680425,P,273271,2014-02-01,10,6,4,775,325.5,3425.5,3,2,6-10
76021787833,P,269476,2014-02-01,4,1,2,418,87.78,923.78,1,1,1-4
99362089069,P,272675,2014-02-01,2,6,4,1168,490.56,5162.56,1,2,6-2
85730195332,P,271596,2014-02-01,9,3,4,549,230.58,2426.58,1,5,3-9
16390149843,P,274799,2014-01-31,12,6,5,1476,774.9,8154.9,3,5,6-12
61655584546,P,274587,2014-01-31,6,5,4,461,193.62,2037.62,4,5,5-6
60138593216,P,270888,2014-01-31,4,4,3,827,260.505,2741.505,1,5,4-4
12315701321,P,268516,2014-01-31,7,5,3,762,240.03,2526.03,1,1,5-7
37900856424,P,272463,2014-01-31,4,3,4,1224,514.08,5410.08,3,5,3-4
33656527085,P,273167,2014-01-31,4,4,2,1085,227.85,2397.85,1,1,4-4
22826695874,P,270949,2014-01-31,1,1,4,1481,622.02,6546.02,1,3,1-1
54552813204,P,271974,2014-01-31,10,3,5,1141,599.025,6304.025,1,4,3-10
6472413088,P,272105,2014-01-31,11,6,2,476,99.96,1051.96,1,2,6-11
58623171425,P,269732,2014-01-31,2,6,3,461,145.215,1528.215,2,3,6-2
53323992234,P,273271,2014-01-31,3,1,5,376,197.4,2077.4,2,2,1-3
27205845162,P,267858,2014-01-31,7,5,4,1145,480.9,5060.9,1,1,5-7
80295560781,P,274331,2014-01-31,6,5,4,147,61.74,649.74,3,3,5-6
66476158995,P,270580,2014-01-31,4,3,4,1472,618.24,6506.24,2,4,3-4
79213950689,P,268047,2014-01-31,12,5,5,1290,677.25,7127.25,1,2,5-12
67548143862,P,272515,2014-01-31,1,4,2,586,123.06,1295.06,3,4,4-1
65391787776,P,268050,2014-01-31,1,2,3,686,216.09,2274.09,1,2,2-1
77398776562,R,270526,2014-01-31,2,6,-4,-858,360.36,-3792.36,4,4,6-2
92879441377,P,270678,2014-01-31,4,4,1,544,57.12,601.12,1,4,4-4
97019027374,P,267702,2014-01-31,12,5,2,681,143.01,1505.01,2,1,5-12
2547329505,P,271176,2014-01-30,3,1,5,1428,749.7,7889.7,2,1,1-3
57678857295,P,270633,2014-01-30,1,2,2,497,104.37,1098.37,3,2,2-1
58232578746,P,271758,2014-01-30,1,4,2,592,124.32,1308.32,3,1,4-1
21274376720,P,273590,2014-01-30,3,5,5,109,57.225,602.225,2,1,5-3
41925796707,R,268548,2014-01-30,12,6,-2,-615,129.15,-1359.15,2,4,6-12
1657099167,P,270780,2014-01-30,10,5,2,389,81.69,859.69,2,4,5-10
34629693730,P,272996,2014-01-30,11,5,5,969,508.725,5353.725,2,5,5-11
58390178469,P,275082,2014-01-30,4,3,1,1098,115.29,1213.29,3,2,3-4
44443398067,R,266974,2014-01-30,3,1,-1,-484,50.82,-534.82,4,5,1-3
79276691171,P,273703,2014-01-30,10,6,3,895,281.925,2966.925,1,3,6-10
94902984271,R,270831,2014-01-30,8,3,-5,-1221,641.025,-6746.025,4,5,3-8
86716056028,P,268479,2014-01-30,6,5,2,491,103.11,1085.11,3,4,5-6
91119052519,P,270293,2014-01-30,4,3,4,1375,577.5,6077.5,2,5,3-4
77398776562,P,270526,2014-01-30,2,6,4,858,360.36,3792.36,4,4,6-2
71940489641,P,269392,2014-01-30,7,5,4,281,118.02,1242.02,1,1,5-7
87197016917,P,268736,2014-01-30,8,3,4,461,193.62,2037.62,4,2,3-8
69670072494,P,267594,2014-01-30,9,3,1,176,18.48,194.48,3,5,3-9
92449967953,P,270839,2014-01-30,12,6,1,285,29.925,314.925,2,3,6-12
64764218477,P,268790,2014-01-30,3,1,5,848,445.2,4685.2,1,1,1-3
68543654749,P,272529,2014-01-30,6,5,1,331,34.755,365.755,3,1,5-6
8172983400,P,271972,2014-01-29,4,3,2,583,122.43,1288.43,2,5,3-4
7338933735,P,271474,2014-01-29,6,5,4,173,72.66,764.66,2,3,5-6
36807187754,P,275075,2014-01-29,1,2,5,713,374.325,3939.325,1,3,2-1
54292751087,P,271567,2014-01-29,4,4,1,778,81.69,859.69,3,3,4-4
58625169841,P,273386,2014-01-29,6,5,2,511,107.31,1129.31,3,2,5-6
37626170750,P,271304,2014-01-29,9,3,1,769,80.745,849.745,1,1,3-9
39666063873,P,273509,2014-01-29,4,4,4,516,216.72,2280.72,2,1,4-4
25599059324,P,267547,2014-01-29,1,4,3,1023,322.245,3391.245,1,4,4-1
34360043512,P,271858,2014-01-29,10,5,1,1046,109.83,1155.83,1,3,5-10
21647178150,P,274923,2014-01-29,7,5,5,812,426.3,4486.3,4,1,5-7
15889392076,P,269831,2014-01-29,6,5,3,822,258.93,2724.93,2,3,5-6
49989506732,P,271833,2014-01-29,9,3,1,756,79.38,835.38,1,1,3-9
6817548315,P,268266,2014-01-29,11,5,1,1132,118.86,1250.86,2,3,5-11
23926337037,P,269780,2014-01-29,4,2,2,1392,292.32,3076.32,1,2,2-4
17471192489,P,271500,2014-01-29,4,4,4,526,220.92,2324.92,2,1,4-4
65582112405,P,267243,2014-01-29,1,1,3,1259,396.585,4173.585,1,4,1-1
79594896765,P,274756,2014-01-29,3,1,3,269,84.735,891.735,4,3,1-3
84097282175,P,269273,2014-01-29,1,2,3,1207,380.205,4001.205,1,2,2-1
89609082257,P,266993,2014-01-29,9,3,2,1245,261.45,2751.45,2,2,3-9
94244420943,P,271294,2014-01-29,3,5,5,810,425.25,4475.25,1,4,5-3
83345972260,R,267740,2014-01-29,12,5,-3,-133,41.895,-440.895,3,1,5-12
74045977498,P,268998,2014-01-29,11,5,1,814,85.47,899.47,4,3,5-11
79699211411,P,272286,2014-01-29,10,6,1,763,80.115,843.115,3,1,6-10
85527129080,P,271161,2014-01-29,12,5,4,983,412.86,4344.86,2,4,5-12
88864598282,R,268992,2014-01-29,11,6,-2,-615,129.15,-1359.15,1,5,6-11
78612992935,R,268810,2014-01-29,1,1,-5,-407,213.675,-2248.675,1,2,1-1
64939234724,P,270240,2014-01-29,1,1,4,644,270.48,2846.48,1,1,1-1
59944705244,P,274739,2014-01-28,10,6,5,1440,756.0,7956.0,3,1,6-10
4535841537,P,271224,2014-01-28,1,4,5,1306,685.65,7215.65,2,1,4-1
46741038644,P,273026,2014-01-28,7,5,5,1163,610.575,6425.575,3,2,5-7
29893265549,R,267656,2014-01-28,4,4,-3,-962,303.03,-3189.03,3,1,4-4
33802822011,R,269612,2014-01-28,8,3,-2,-299,62.79,-660.79,1,2,3-8
54640842539,P,270036,2014-01-28,3,1,5,428,224.7,2364.7,1,5,1-3
58703900633,P,270106,2014-01-28,2,6,5,1048,550.2,5790.2,1,4,6-2
50475842661,P,268099,2014-01-28,4,1,2,1171,245.91,2587.91,1,1,1-4
61822316053,P,274408,2014-01-28,7,5,4,1382,580.44,6108.44,4,1,5-7
10514896400,P,267909,2014-01-28,11,6,5,1190,624.75,6574.75,1,4,6-11
37053723982,P,267912,2014-01-28,7,5,3,1021,321.615,3384.615,4,4,5-7
20069075349,R,267771,2014-01-28,12,5,-5,-416,218.4,-2298.4,3,4,5-12
64030190529,P,269524,2014-01-28,1,4,5,525,275.625,2900.625,1,4,4-1
98359405385,P,274331,2014-01-28,3,5,4,1314,551.88,5807.88,3,2,5-3
99564160197,P,275204,2014-01-28,2,6,5,868,455.7,4795.7,3,3,6-2
82925613862,P,274728,2014-01-28,4,2,5,450,236.25,2486.25,1,2,2-4
88066189956,P,269413,2014-01-28,1,4,5,661,347.025,3652.025,3,1,4-1
78915377743,P,272556,2014-01-28,6,5,5,98,51.45,541.45,1,1,5-6
79991586084,P,268211,2014-01-28,1,1,5,540,283.5,2983.5,4,4,1-1
98158207065,P,269820,2014-01-28,4,2,5,544,285.6,3005.6,1,3,2-4
78612992935,P,268810,2014-01-28,1,1,5,407,213.675,2248.675,1,5,1-1
66769817332,P,267828,2014-01-28,3,1,5,100,52.5,552.5,2,1,1-3
91391624776,P,273831,2014-01-28,6,5,1,775,81.375,856.375,2,1,5-6
7640943042,P,271283,2014-01-27,1,1,1,1331,139.755,1470.755,3,4,1-1
23848726298,P,272574,2014-01-27,10,6,5,1350,708.75,7458.75,4,1,6-10
22618767602,P,272534,2014-01-27,4,4,3,519,163.485,1720.485,1,5,4-4
20069075349,P,267771,2014-01-27,12,5,5,416,218.4,2298.4,3,3,5-12
20315433060,P,270239,2014-01-27,12,5,5,1218,639.45,6729.45,2,1,5-12
59928033888,R,274208,2014-01-27,4,1,-4,-452,189.84,-1997.84,4,3,1-4
17601062724,P,268679,2014-01-27,1,4,4,927,389.34,4097.34,2,1,4-1
34115286752,P,266918,2014-01-27,10,6,3,1381,435.015,4578.015,2,3,6-10
59826856100,P,274751,2014-01-27,11,6,3,566,178.29,1876.29,1,1,6-11
18147222234,P,269376,2014-01-27,10,5,3,693,218.295,2297.295,1,4,5-10
42212433680,P,272313,2014-01-27,3,1,1,663,69.615,732.615,3,2,1-3
96412556748,P,269841,2014-01-27,10,3,3,394,124.11,1306.11,4,2,3-10
75569039317,P,274952,2014-01-27,7,5,5,483,253.575,2668.575,2,2,5-7
74772078732,P,271683,2014-01-27,5,3,1,798,83.79,881.79,1,3,3-5
94902984271,P,270831,2014-01-27,8,3,5,1221,641.025,6746.025,4,4,3-8
94988741280,P,267488,2014-01-27,3,1,3,382,120.33,1266.33,4,5,1-3
96223637288,P,273924,2014-01-27,8,3,2,632,132.72,1396.72,1,1,3-8
89939456523,P,268996,2014-01-27,1,1,1,1103,115.815,1218.815,1,1,1-1
72411019568,P,271905,2014-01-27,3,1,5,1173,615.825,6480.825,4,5,1-3
19240720162,P,272940,2014-01-26,9,3,3,1203,378.945,3987.945,3,1,3-9
11878870074,R,268819,2014-01-26,10,5,-4,-1486,624.12,-6568.12,1,4,5-10
10305033839,P,270350,2014-01-26,3,1,1,275,28.875,303.875,2,1,1-3
21803484383,P,267991,2014-01-26,11,6,5,932,489.3,5149.3,3,5,6-11
36956954883,P,271381,2014-01-26,10,5,1,374,39.27,413.27,1,4,5-10
54108507229,R,270399,2014-01-26,4,2,-2,-838,175.98,-1851.98,3,5,2-4
38807835117,P,269786,2014-01-26,7,5,5,245,128.625,1353.625,4,5,5-7
12905992307,P,267094,2014-01-26,5,3,1,1449,152.145,1601.145,1,5,3-5
13196430748,P,268847,2014-01-26,2,6,5,1444,758.1,7978.1,3,4,6-2
42789741259,P,266853,2014-01-26,1,1,2,1152,241.92,2545.92,3,3,1-1
35964342169,P,271769,2014-01-26,1,1,4,642,269.64,2837.64,2,2,1-1
10692392213,P,275022,2014-01-26,4,4,2,1335,280.35,2950.35,1,3,4-4
70176609703,P,272656,2014-01-26,5,3,4,826,346.92,3650.92,1,3,3-5
64562440096,P,270706,2014-01-26,3,5,2,265,55.65,585.65,2,3,5-3
86449661887,P,268352,2014-01-26,10,3,4,1082,454.44,4782.44,1,2,3-10
99264354202,P,275246,2014-01-26,4,3,4,191,80.22,844.22,1,1,3-4
44616875326,P,271937,2014-01-25,4,1,3,121,38.115,401.115,2,2,1-4
60097466271,P,273973,2014-01-25,7,5,5,859,450.975,4745.975,4,2,5-7
29734254814,P,274428,2014-01-25,9,3,4,1186,498.12,5242.12,1,5,3-9
29982163778,P,272482,2014-01-25,1,1,3,1499,472.185,4969.185,1,3,1-1
44442512915,P,274706,2014-01-25,10,3,2,1054,221.34,2329.34,2,3,3-10
21682231729,P,275117,2014-01-25,3,2,3,1459,459.585,4836.585,3,1,2-3
12773478634,P,267594,2014-01-25,10,6,3,847,266.805,2807.805,1,4,6-10
52486968694,R,267174,2014-01-25,11,5,-3,-654,206.01,-2168.01,1,5,5-11
60959622239,P,271586,2014-01-25,5,3,3,114,35.91,377.91,1,5,3-5
18418145766,P,273798,2014-01-25,4,3,3,1289,406.035,4273.035,1,5,3-4
46821950214,P,270938,2014-01-25,4,4,5,1057,554.925,5839.925,1,2,4-4
25389989724,P,274955,2014-01-25,4,2,1,1145,120.225,1265.225,4,1,2-4
29893265549,P,267656,2014-01-25,4,4,3,962,303.03,3189.03,3,4,4-4
26839685633,P,274525,2014-01-25,9,3,5,739,387.975,4082.975,1,2,3-9
27440436952,P,274978,2014-01-25,3,2,4,1100,462.0,4862.0,2,5,2-3
2725756218,P,267420,2014-01-25,4,2,4,506,212.52,2236.52,1,1,2-4
28610637168,P,273835,2014-01-25,10,6,5,1402,736.05,7746.05,4,3,6-10
89337750703,P,270020,2014-01-25,7,5,2,1323,277.83,2923.83,1,3,5-7
78090081104,P,267999,2014-01-25,4,2,3,302,95.13,1001.13,1,2,2-4
33864744767,P,275136,2014-01-24,2,6,1,311,32.655,343.655,3,3,6-2
58670851794,P,275069,2014-01-24,1,2,5,1318,691.95,7281.95,1,2,2-1
44443398067,P,266974,2014-01-24,3,1,1,484,50.82,534.82,4,3,1-3
17092832093,P,272837,2014-01-24,10,6,2,532,111.72,1175.72,1,2,6-10
37463585958,P,268487,2014-01-24,3,1,3,526,165.69,1743.69,2,5,1-3
14344968345,P,268027,2014-01-24,3,2,3,1220,384.3,4044.3,1,4,2-3
31630777702,P,269173,2014-01-24,3,5,3,942,296.73,3122.73,3,3,5-3
9885900126,P,274364,2014-01-24,7,5,3,1025,322.875,3397.875,1,1,5-7
55612634884,P,270400,2014-01-24,4,4,2,184,38.64,406.64,1,2,4-4
49387359321,P,269964,2014-01-24,4,2,2,1329,279.09,2937.09,2,3,2-4
35775731627,P,272659,2014-01-24,10,3,3,907,285.705,3006.705,1,5,3-10
19169459284,P,274428,2014-01-24,4,3,3,610,192.15,2022.15,3,1,3-4
55756440116,P,274621,2014-01-24,4,1,1,1336,140.28,1476.28,1,4,1-4
47374867028,R,273703,2014-01-24,3,2,-1,-601,63.105,-664.105,3,2,2-3
19360494687,P,273913,2014-01-24,2,6,5,1229,645.225,6790.225,2,5,6-2
33249592128,P,274747,2014-01-24,10,5,2,1404,294.84,3102.84,1,1,5-10
33410130471,P,271768,2014-01-24,4,1,2,506,106.26,1118.26,1,2,1-4
24556668524,P,268054,2014-01-24,1,4,4,176,73.92,777.92,4,2,4-1
77367382435,P,269890,2014-01-24,4,3,5,1218,639.45,6729.45,1,5,3-4
86420605962,R,271448,2014-01-24,4,4,-5,-191,100.275,-1055.275,1,5,4-4
76600689323,P,269873,2014-01-24,4,1,5,1066,559.65,5889.65,2,1,1-4
88864598282,P,268992,2014-01-24,11,6,2,615,129.15,1359.15,1,3,6-11
85020078260,P,267450,2014-01-24,1,4,2,615,129.15,1359.15,1,1,4-1
26783246066,R,272144,2014-01-23,1,4,-5,-513,269.325,-2834.325,1,4,4-1
11737727324,P,272392,2014-01-23,8,3,4,402,168.84,1776.84,3,2,3-8
33563154343,P,271910,2014-01-23,4,3,4,114,47.88,503.88,1,5,3-4
16190005315,P,267164,2014-01-23,7,5,5,1059,555.975,5850.975,1,4,5-7
15574931134,P,274727,2014-01-23,12,6,3,131,41.265,434.265,3,1,6-12
33430226218,P,270253,2014-01-23,7,5,4,1172,492.24,5180.24,4,2,5-7
37224632962,P,267075,2014-01-23,10,5,1,203,21.315,224.315,1,3,5-10
61033643931,P,272142,2014-01-23,1,4,1,1134,119.07,1253.07,1,1,4-1
40381437305,P,271490,2014-01-23,12,5,2,1374,288.54,3036.54,1,5,5-12
27926544340,P,273095,2014-01-23,11,5,4,170,71.4,751.4,3,5,5-11
11163686220,P,268526,2014-01-23,4,1,4,274,115.08,1211.08,4,2,1-4
62529430460,P,271110,2014-01-23,4,2,1,1473,154.665,1627.665,1,2,2-4
37148079131,P,272549,2014-01-23,11,5,3,102,32.13,338.13,1,5,5-11
32435995107,P,268151,2014-01-23,4,4,1,998,104.79,1102.79,2,1,4-4
11878870074,P,268819,2014-01-23,10,5,4,1486,624.12,6568.12,1,1,5-10
18636776870,P,270815,2014-01-23,4,3,3,485,152.775,1607.775,3,3,3-4
49021386204,P,272336,2014-01-23,1,4,4,289,121.38,1277.38,1,1,4-1
38689615979,P,271470,2014-01-23,1,4,1,241,25.305,266.305,1,2,4-1
13139143488,P,267753,2014-01-23,4,4,2,330,69.3,729.3,1,5,4-4
79839369986,P,273511,2014-01-23,4,2,3,633,199.395,2098.395,2,5,2-4
95667633915,P,273251,2014-01-23,6,5,2,360,75.6,795.6,3,1,5-6
83345972260,P,267740,2014-01-23,12,5,3,133,41.895,440.895,3,4,5-12
94398471140,P,271266,2014-01-23,6,5,4,937,393.54,4141.54,3,2,5-6
87995244431,P,268335,2014-01-23,12,5,4,484,203.28,2139.28,1,2,5-12
84059330192,P,272508,2014-01-23,1,2,2,272,57.12,601.12,3,1,2-1
2976029181,P,272757,2014-01-22,10,6,4,1038,435.96,4587.96,3,4,6-10
20984054103,P,274662,2014-01-22,2,6,2,333,69.93,735.93,1,1,6-2
54060100870,P,269193,2014-01-22,10,5,5,482,253.05,2663.05,4,4,5-10
12512192994,R,268020,2014-01-22,11,6,-3,-558,175.77,-1849.77,4,1,6-11
56109773285,P,272973,2014-01-22,4,3,2,1158,243.18,2559.18,2,4,3-4
50689573502,P,275131,2014-01-22,6,5,4,1284,539.28,5675.28,2,4,5-6
10365831379,P,272915,2014-01-22,8,3,1,1442,151.41,1593.41,1,3,3-8
17122455708,P,274150,2014-01-22,10,3,1,890,93.45,983.45,1,3,3-10
11698340645,P,268565,2014-01-22,7,5,4,295,123.9,1303.9,1,5,5-7
53052041278,P,271026,2014-01-22,12,6,1,194,20.37,214.37,1,1,6-12
8173671453,P,269577,2014-01-22,12,5,4,755,317.1,3337.1,4,3,5-12
53259113714,R,270873,2014-01-22,11,5,-3,-394,124.11,-1306.11,1,4,5-11
9142142278,P,275210,2014-01-22,11,6,2,1109,232.89,2450.89,1,2,6-11
47153065619,P,271075,2014-01-22,5,3,2,998,209.58,2205.58,1,5,3-5
45590940309,P,275210,2014-01-22,10,6,5,259,135.975,1430.975,1,1,6-10
28713631539,P,273896,2014-01-22,10,5,1,202,21.21,223.21,3,3,5-10
35367845543,P,268467,2014-01-22,4,1,2,898,188.58,1984.58,1,3,1-4
25344072305,P,272312,2014-01-22,4,4,5,239,125.475,1320.475,4,1,4-4
36910325287,P,271357,2014-01-22,3,5,1,469,49.245,518.245,1,2,5-3
37989913782,P,272103,2014-01-22,4,2,4,153,64.26,676.26,1,3,2-4
85045362602,R,274187,2014-01-22,4,2,-1,-362,38.01,-400.01,1,1,2-4
82832776699,P,267511,2014-01-22,5,3,4,1220,512.4,5392.4,3,5,3-5
90798971378,P,267304,2014-01-22,5,3,1,1132,118.86,1250.86,2,1,3-5
33802822011,P,269612,2014-01-21,8,3,2,299,62.79,660.79,1,5,3-8
14676568049,P,272414,2014-01-21,4,2,2,982,206.22,2170.22,3,3,2-4
41501757047,P,273043,2014-01-21,2,6,2,866,181.86,1913.86,4,2,6-2
36447947366,P,275064,2014-01-21,4,2,1,838,87.99,925.99,4,3,2-4
41925796707,P,268548,2014-01-21,12,6,2,615,129.15,1359.15,2,1,6-12
61322553703,P,269246,2014-01-21,4,3,3,779,245.385,2582.385,1,1,3-4
13363700256,P,274301,2014-01-21,10,5,2,367,77.07,811.07,2,1,5-10
10371747594,P,268898,2014-01-21,1,1,2,1381,290.01,3052.01,2,1,1-1
40225595567,P,274277,2014-01-21,3,5,2,1243,261.03,2747.03,4,5,5-3
52040034081,P,271250,2014-01-21,8,3,4,1372,576.24,6064.24,4,4,3-8
19354686316,R,268160,2014-01-21,1,2,-2,-238,49.98,-525.98,1,2,2-1
25193314348,P,268878,2014-01-21,11,6,4,794,333.48,3509.48,2,1,6-11
85045362602,P,274187,2014-01-21,4,2,1,362,38.01,400.01,1,4,2-4
67175706538,P,273009,2014-01-21,9,3,1,743,78.015,821.015,1,5,3-9
89964793494,P,271992,2014-01-21,9,3,2,1122,235.62,2479.62,2,1,3-9
99495311539,P,267058,2014-01-21,12,5,2,1333,279.93,2945.93,2,4,5-12
94404065446,P,271648,2014-01-21,3,1,5,480,252.0,2652.0,1,1,1-3
73932997829,P,271944,2014-01-21,3,5,2,415,87.15,917.15,3,1,5-3
30591818256,P,269476,2014-01-20,10,6,3,768,241.92,2545.92,2,5,6-10
13280641573,P,271158,2014-01-20,5,3,1,1427,149.835,1576.835,4,4,3-5
52928040988,P,270413,2014-01-20,1,1,3,720,226.8,2386.8,2,3,1-1
52486968694,P,267174,2014-01-20,11,5,3,654,206.01,2168.01,1,3,5-11
47961948291,P,272501,2014-01-20,10,5,4,959,402.78,4238.78,1,2,5-10
24239282066,P,269117,2014-01-20,8,3,5,1304,684.6,7204.6,1,5,3-8
18651559499,P,268923,2014-01-20,5,3,4,314,131.88,1387.88,3,1,3-5
14363773577,P,271430,2014-01-20,9,3,5,1309,687.225,7232.225,3,4,3-9
194354511,P,273731,2014-01-20,7,5,4,551,231.42,2435.42,4,3,5-7
53741413904,P,270667,2014-01-20,1,4,3,1336,420.84,4428.84,2,1,4-1
59928033888,P,274208,2014-01-20,4,1,4,452,189.84,1997.84,4,4,1-4
6562859200,P,272924,2014-01-20,10,6,2,262,55.02,579.02,3,3,6-10
35061312450,P,273094,2014-01-20,3,5,1,1271,133.455,1404.455,3,5,5-3
12307763348,P,270470,2014-01-20,1,2,2,188,39.48,415.48,2,2,2-1
38970583901,P,271601,2014-01-20,4,4,3,351,110.565,1163.565,1,3,4-4
67882262574,P,274733,2014-01-20,4,1,2,113,23.73,249.73,3,2,1-4
79947059704,P,272795,2014-01-20,2,6,5,224,117.6,1237.6,3,4,6-2
66124636799,P,273293,2014-01-20,4,1,1,881,92.505,973.505,1,5,1-4
86063855827,P,271280,2014-01-20,3,1,4,733,307.86,3239.86,3,3,1-3
80432511156,R,275215,2014-01-20,3,5,-4,-1303,547.26,-5759.26,3,2,5-3
64609703707,P,275020,2014-01-20,4,3,2,285,59.85,629.85,1,4,3-4
93700052775,R,267439,2014-01-20,4,1,-2,-1088,228.48,-2404.48,4,4,1-4
68472393297,P,269372,2014-01-20,5,3,3,1168,367.92,3871.92,1,5,3-5
84075235669,P,266813,2014-01-20,12,6,1,939,98.595,1037.595,3,1,6-12
15471338299,P,274223,2014-01-19,10,3,4,1042,437.64,4605.64,3,4,3-10
31036369160,P,272328,2014-01-19,11,6,1,549,57.645,606.645,4,2,6-11
59743796727,P,268744,2014-01-19,1,4,2,1251,262.71,2764.71,1,4,4-1
12909403562,P,271971,2014-01-19,8,3,1,1490,156.45,1646.45,3,4,3-8
16935577825,R,267500,2014-01-19,9,3,-4,-1035,434.7,-4574.7,4,3,3-9
10870253111,R,270265,2014-01-19,1,1,-2,-308,64.68,-680.68,2,4,1-1
61147640427,P,273536,2014-01-19,12,6,5,1123,589.575,6204.575,4,2,6-12
42044278459,P,270221,2014-01-19,1,1,5,945,496.125,5221.125,3,2,1-1
35424259083,P,273791,2014-01-19,5,3,3,801,252.315,2655.315,3,2,3-5
6719597689,P,266975,2014-01-19,7,5,5,1386,727.65,7657.65,1,1,5-7
5292050908,R,268919,2014-01-19,11,5,-5,-552,289.8,-3049.8,3,5,5-11
13805682193,P,271565,2014-01-19,5,3,2,210,44.1,464.1,1,5,3-5
28181230250,R,268740,2014-01-19,3,5,-2,-352,73.92,-777.92,1,1,5-3
64361664826,P,267343,2014-01-19,6,5,4,719,301.98,3177.98,3,5,5-6
85168109909,P,267105,2014-01-19,2,6,2,813,170.73,1796.73,3,2,6-2
